target,predictor,raw_name,canonical_name,unit,relationship_category,mathematical_or_clinical_rationale,strict_panel_inclusion,pragmatic_panel_inclusion,strict_target_included,pragmatic_target_included,source_evidence,review_status
sinus_diam,la_dimen,la_dimen,la_dimen,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
sinus_diam,sinus_diam,sinus_diam,sinus_diam,UNKNOWN,DIRECT_TARGET,Predictor canonical name equals the target canonical name.,False,False,True,True,SCHEMA_IDENTITY,CONFIRMED_SCHEMA_IDENTITY
sinus_diam,resting_hr,resting_hr,resting_hr,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
sinus_diam,inf_lat_thickness,inf_lat_thickness,inf_lat_thickness,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
sinus_diam,mv_peak_a,mv_peak_a,mv_peak_a,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
sinus_diam,mv_peak_e,mv_peak_e,mv_peak_e,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
sinus_diam,septal_thickness,septal_thickness,septal_thickness,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
sinus_diam,lvot_vti,lvot_vti,lvot_vti,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
sinus_diam,ascending_aorta_diameter,ascending_aorta_diameter,ascending_aorta_diameter,UNKNOWN,SAME_REPORT_CORRELATE,Both fields are provisionally assigned to the aortic_geometry family; exact permissibility requires clinical review.,False,True,True,True,PROVISIONAL_FAMILY_TAXONOMY,PROVISIONAL_PENDING_CLINICAL_REVIEW
sinus_diam,rv_diam,rv_diam,rv_diam,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
sinus_diam,lvot_diam,lvot_diam,lvot_diam,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
sinus_diam,mitral_e_velocity,mitral_e_velocity,mitral_e_velocity,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
sinus_diam,tricuspid_annular_plane_systolic_excursion,tricuspid_annular_plane_systolic_excursion,tricuspid_annular_plane_systolic_excursion,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
sinus_diam,arch_diam,arch_diam,arch_diam,UNKNOWN,SAME_REPORT_CORRELATE,Both fields are provisionally assigned to the aortic_geometry family; exact permissibility requires clinical review.,False,True,True,True,PROVISIONAL_FAMILY_TAXONOMY,PROVISIONAL_PENDING_CLINICAL_REVIEW
sinus_diam,resting_dbp,resting_dbp,resting_dbp,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
sinus_diam,resting_sbp,resting_sbp,resting_sbp,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
sinus_diam,ivc_diam,ivc_diam,ivc_diam,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
sinus_diam,lat_e_prime,lat_e_prime,lat_e_prime,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,lvef,lvef,lvef,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,fs,fs,fs,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,tr_mmhg,tr_mmhg,tr_mmhg,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,tricuspid_regurgitant_peak_velocity,tricuspid_regurgitant_peak_velocity,tricuspid_regurgitant_peak_velocity,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,left_ventricular_end_systolic_diameter,left_ventricular_end_systolic_diameter,left_ventricular_end_systolic_diameter,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,left_ventricular_end_diastolic_diameter,left_ventricular_end_diastolic_diameter,left_ventricular_end_diastolic_diameter,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,body_surface_area,body_surface_area,body_surface_area,UNKNOWN,SAME_REPORT_CORRELATE,Both fields are provisionally assigned to the hemodynamic_context family; exact permissibility requires clinical review.,False,True,False,True,PROVISIONAL_FAMILY_TAXONOMY,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,height_cm,height_cm,height_cm,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,av_pk_vel,av_pk_vel,av_pk_vel,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,sept_e_prime,sept_e_prime,sept_e_prime,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,la_4ch_length,la_4ch_length,la_4ch_length,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,ra_length,ra_length,ra_length,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,la_dimen,la_dimen,la_dimen,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,sinus_diam,sinus_diam,sinus_diam,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,resting_hr,resting_hr,resting_hr,UNKNOWN,DIRECT_TARGET,Predictor canonical name equals the target canonical name.,False,False,False,True,SCHEMA_IDENTITY,CONFIRMED_SCHEMA_IDENTITY
resting_hr,inf_lat_thickness,inf_lat_thickness,inf_lat_thickness,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,mv_peak_a,mv_peak_a,mv_peak_a,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,mv_peak_e,mv_peak_e,mv_peak_e,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,septal_thickness,septal_thickness,septal_thickness,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,lvot_vti,lvot_vti,lvot_vti,UNKNOWN,NEAR_DETERMINISTIC_CLINICAL_DERIVATIVE,LVOT VTI contributes to stroke volume and heart rate converts stroke volume to cardiac output.,False,False,False,True,STANDARD_CLINICAL_FORMULA_PENDING_CLINICAL_CITATION,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,ascending_aorta_diameter,ascending_aorta_diameter,ascending_aorta_diameter,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,rv_diam,rv_diam,rv_diam,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,lvot_diam,lvot_diam,lvot_diam,UNKNOWN,NEAR_DETERMINISTIC_CLINICAL_DERIVATIVE,LVOT geometry and heart rate are components of cardiac output derivations.,False,False,False,True,STANDARD_CLINICAL_FORMULA_PENDING_CLINICAL_CITATION,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,mitral_e_velocity,mitral_e_velocity,mitral_e_velocity,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,tricuspid_annular_plane_systolic_excursion,tricuspid_annular_plane_systolic_excursion,tricuspid_annular_plane_systolic_excursion,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,arch_diam,arch_diam,arch_diam,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,resting_dbp,resting_dbp,resting_dbp,UNKNOWN,SAME_REPORT_CORRELATE,Both fields are provisionally assigned to the hemodynamic_context family; exact permissibility requires clinical review.,False,True,False,True,PROVISIONAL_FAMILY_TAXONOMY,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,resting_sbp,resting_sbp,resting_sbp,UNKNOWN,SAME_REPORT_CORRELATE,Both fields are provisionally assigned to the hemodynamic_context family; exact permissibility requires clinical review.,False,True,False,True,PROVISIONAL_FAMILY_TAXONOMY,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,ivc_diam,ivc_diam,ivc_diam,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
resting_hr,lat_e_prime,lat_e_prime,lat_e_prime,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,False,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,lvef,lvef,lvef,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,fs,fs,fs,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,tr_mmhg,tr_mmhg,tr_mmhg,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,tricuspid_regurgitant_peak_velocity,tricuspid_regurgitant_peak_velocity,tricuspid_regurgitant_peak_velocity,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,left_ventricular_end_systolic_diameter,left_ventricular_end_systolic_diameter,left_ventricular_end_systolic_diameter,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,left_ventricular_end_diastolic_diameter,left_ventricular_end_diastolic_diameter,left_ventricular_end_diastolic_diameter,UNKNOWN,NEAR_DETERMINISTIC_CLINICAL_DERIVATIVE,Posterior/inferolateral thickness and LV diastolic diameter contribute to LV mass formulas.,False,False,True,True,STANDARD_CLINICAL_FORMULA_PENDING_CLINICAL_CITATION,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,body_surface_area,body_surface_area,body_surface_area,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,height_cm,height_cm,height_cm,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,av_pk_vel,av_pk_vel,av_pk_vel,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,sept_e_prime,sept_e_prime,sept_e_prime,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,la_4ch_length,la_4ch_length,la_4ch_length,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,ra_length,ra_length,ra_length,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,la_dimen,la_dimen,la_dimen,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,sinus_diam,sinus_diam,sinus_diam,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,resting_hr,resting_hr,resting_hr,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,inf_lat_thickness,inf_lat_thickness,inf_lat_thickness,UNKNOWN,DIRECT_TARGET,Predictor canonical name equals the target canonical name.,False,False,True,True,SCHEMA_IDENTITY,CONFIRMED_SCHEMA_IDENTITY
inf_lat_thickness,mv_peak_a,mv_peak_a,mv_peak_a,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,mv_peak_e,mv_peak_e,mv_peak_e,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,septal_thickness,septal_thickness,septal_thickness,UNKNOWN,NEAR_DETERMINISTIC_CLINICAL_DERIVATIVE,"Both wall thicknesses, with LV diameter, contribute to LV mass formulas.",False,False,True,True,STANDARD_CLINICAL_FORMULA_PENDING_CLINICAL_CITATION,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,lvot_vti,lvot_vti,lvot_vti,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,ascending_aorta_diameter,ascending_aorta_diameter,ascending_aorta_diameter,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,rv_diam,rv_diam,rv_diam,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,lvot_diam,lvot_diam,lvot_diam,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,mitral_e_velocity,mitral_e_velocity,mitral_e_velocity,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,tricuspid_annular_plane_systolic_excursion,tricuspid_annular_plane_systolic_excursion,tricuspid_annular_plane_systolic_excursion,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,arch_diam,arch_diam,arch_diam,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,resting_dbp,resting_dbp,resting_dbp,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,resting_sbp,resting_sbp,resting_sbp,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,ivc_diam,ivc_diam,ivc_diam,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
inf_lat_thickness,lat_e_prime,lat_e_prime,lat_e_prime,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
mv_peak_a,lvef,lvef,lvef,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
mv_peak_a,fs,fs,fs,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
mv_peak_a,tr_mmhg,tr_mmhg,tr_mmhg,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
mv_peak_a,tricuspid_regurgitant_peak_velocity,tricuspid_regurgitant_peak_velocity,tricuspid_regurgitant_peak_velocity,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
mv_peak_a,left_ventricular_end_systolic_diameter,left_ventricular_end_systolic_diameter,left_ventricular_end_systolic_diameter,UNKNOWN,UNCERTAIN_REQUIRES_CLINICAL_REVIEW,No relationship has been adjudicated from authoritative raw metadata and clinical evidence.,False,False,True,True,PENDING_OPENEVIDENCE_AND_CLINICAL_REVIEW,PROVISIONAL_PENDING_CLINICAL_REVIEW
